Jorma_Huhtala	1	1
Jorma_Huhtala	1	1
Jorma_Huhtala	1	1
Joanna_Poitier	1	Earl_Counter	1
Martha_Stewart	1	Bo_Ryan	2
Martha_Stewart	2	Bo_Ryan	1
Martha_Stewart	4	Bo_Ryan	2
Clare_Short	1	Mack_Brown	2
Clare_Short	2	Mack_Brown	1
Clare_Short	2	Mack_Brown	1
Mona_Ayoub	1	David_Carradine	1
Mona_Ayoub	1	David_Carradine	1
Mona_Ayoub	1	David_Carradine	1
David_Oh	1	Luc_Montagnier	1
David_Oh	1	Luc_Montagnier	1
David_Oh	1	Luc_Montagnier	1
Harland_Braun	1	Adrianna_Zuzic	1
Harland_Braun	1	Adrianna_Zuzic	1
Harland_Braun	1	Adrianna_Zuzic	1
Nestor_Kirchner	14	John_Lisowski	1
Nestor_Kirchner	29	John_Lisowski	1
Nestor_Kirchner	31	John_Lisowski	1
Jon_Stewart	1	Yoshiyuki_Kamei	1
Jon_Stewart	1	Yoshiyuki_Kamei	1
Jon_Stewart	1	Yoshiyuki_Kamei	1
Lee_Baca	1	Shannon_OBrien	1
Lee_Baca	1	Shannon_OBrien	2
Lee_Baca	1	Shannon_OBrien	2
Alexandra_Jackson	1	Henk_Bekedam	1
Alexandra_Jackson	1	Henk_Bekedam	1
Alexandra_Jackson	1	Henk_Bekedam	1
Ranil_Wickremasinghe	3	Sergio_Vieira_De_Mello	8
Ranil_Wickremasinghe	3	Sergio_Vieira_De_Mello	7
Ranil_Wickremasinghe	2	Sergio_Vieira_De_Mello	6
Marisol_Martinez_Sambran	1	Rodolfo_Abalos	1
Marisol_Martinez_Sambran	1	Rodolfo_Abalos	1
Marisol_Martinez_Sambran	1	Rodolfo_Abalos	1
Evo_Morales	1	Yogi_Berra	1
Evo_Morales	1	Yogi_Berra	1
Evo_Morales	1	Yogi_Berra	1
Jenny_Romero	1	Miles_Stewart	1
Jenny_Romero	1	Miles_Stewart	1
Jenny_Romero	1	Miles_Stewart	1
Sandra_Ceccarelli	1	William_Harrison	1
Sandra_Ceccarelli	1	William_Harrison	1
Sandra_Ceccarelli	1	William_Harrison	1
Kevin_Stallings	2	Katrin_Susi	1
Kevin_Stallings	1	Katrin_Susi	1
Kevin_Stallings	2	Katrin_Susi	1
Mitsou_Gelinas	1	Carolina_Kluft	3
Mitsou_Gelinas	1	Carolina_Kluft	3
Mitsou_Gelinas	1	Carolina_Kluft	2
Platon_Lebedev	1	Alejandro_Toledo	4
Platon_Lebedev	1	Alejandro_Toledo	23
Platon_Lebedev	1	Alejandro_Toledo	38
Eric_Benet	1	Judd_Davies	1
Eric_Benet	1	Judd_Davies	1
Eric_Benet	1	Judd_Davies	1
Thomas_Ulrich	1	Robert_DeFraites	2
Thomas_Ulrich	1	Robert_DeFraites	1
Thomas_Ulrich	1	Robert_DeFraites	2
Brian_Wells	1	Jonathan_Edwards	4
Brian_Wells	2	Jonathan_Edwards	2
Brian_Wells	1	Jonathan_Edwards	8
Alex_Zanardi	1	LeRoy_Millette_Jr	1
Alex_Zanardi	1	LeRoy_Millette_Jr	1
Alex_Zanardi	1	LeRoy_Millette_Jr	1
Michael_Killeen	1	Lokendra_Bahadur_Chand	1
Michael_Killeen	1	Lokendra_Bahadur_Chand	1
Michael_Killeen	1	Lokendra_Bahadur_Chand	1
Christina_Aguilera	2	Pupi_Avati	2
Christina_Aguilera	1	Pupi_Avati	3
Christina_Aguilera	2	Pupi_Avati	4
Ron_Kirk	1	Gary_Sayler	1
Ron_Kirk	1	Gary_Sayler	1
Ron_Kirk	1	Gary_Sayler	1
Norm_Coleman	2	Klaus_Schwab	1
Norm_Coleman	1	Klaus_Schwab	1
Norm_Coleman	6	Klaus_Schwab	1
Michael_Sheehan	1	Ryan_Drese	1
Michael_Sheehan	1	Ryan_Drese	1
Michael_Sheehan	1	Ryan_Drese	1
Lars_Burgsmuller	1	Emmanuel_Milingo	1
Lars_Burgsmuller	1	Emmanuel_Milingo	1
Lars_Burgsmuller	1	Emmanuel_Milingo	1
Jean_Todt	1	Stefan_Koubek	1
Jean_Todt	1	Stefan_Koubek	1
Jean_Todt	1	Stefan_Koubek	1
Tanya_Lindenmuth	1	Cha_Yung-gu	1
Tanya_Lindenmuth	1	Cha_Yung-gu	1
Tanya_Lindenmuth	1	Cha_Yung-gu	1
Ray_Wasden	1	Mitchell_Potter	1
Ray_Wasden	1	Mitchell_Potter	1
Ray_Wasden	1	Mitchell_Potter	1
Claudine_Farrell	1	Kang_Gum-sil	1
Claudine_Farrell	1	Kang_Gum-sil	1
Claudine_Farrell	1	Kang_Gum-sil	1
Raag_Singhal	1	Jack_LaLanne	1
Raag_Singhal	1	Jack_LaLanne	1
Raag_Singhal	1	Jack_LaLanne	1
Roman_Coppola	1	Saburo_Kawabuchi	1
Roman_Coppola	1	Saburo_Kawabuchi	1
Roman_Coppola	1	Saburo_Kawabuchi	1
Jason_White	1	Shannyn_Sossamon	1
Jason_White	1	Shannyn_Sossamon	1
Jason_White	1	Shannyn_Sossamon	1
Selma_Phoenix	1	Zafarullah_Khan_Jamali	2
Selma_Phoenix	1	Zafarullah_Khan_Jamali	1
Selma_Phoenix	1	Zafarullah_Khan_Jamali	1
Gary_Gero	1	Phil_Vassar	1
Gary_Gero	1	Phil_Vassar	2
Gary_Gero	1	Phil_Vassar	1
Terence_Newman	1	Bixente_LIzarazu	1
Terence_Newman	1	Bixente_LIzarazu	1
Terence_Newman	1	Bixente_LIzarazu	1
Mary_Katherine_Smart	1	Rick_Barnes	1
Mary_Katherine_Smart	1	Rick_Barnes	1
Mary_Katherine_Smart	1	Rick_Barnes	2
Alexandre_Daigle	1	Thor_Pedersen	1
Alexandre_Daigle	1	Thor_Pedersen	1
Alexandre_Daigle	1	Thor_Pedersen	1
Robert_Pollack	1	Marisol_Martinez_Sambran	1
Robert_Pollack	1	Marisol_Martinez_Sambran	1
Robert_Pollack	1	Marisol_Martinez_Sambran	1
King_Gyanendra	1	Bryan_Cooley	1
King_Gyanendra	1	Bryan_Cooley	1
King_Gyanendra	1	Bryan_Cooley	1
Lesley_Coppin	1	Spencer_Abraham	4
Lesley_Coppin	1	Spencer_Abraham	8
Lesley_Coppin	1	Spencer_Abraham	4
Marcus_Gronholm	2	John_Burkett	1
Marcus_Gronholm	1	John_Burkett	1
Marcus_Gronholm	1	John_Burkett	1
Khum_Bahadur_Khadka	1	Rudolph_Holton	1
Khum_Bahadur_Khadka	1	Rudolph_Holton	1
Khum_Bahadur_Khadka	1	Rudolph_Holton	1
Zdravko_Mucic	1	Michael_Linscott	1
Zdravko_Mucic	1	Michael_Linscott	1
Zdravko_Mucic	1	Michael_Linscott	1
James_Kopp	2	Hu_Jintao	2
James_Kopp	1	Hu_Jintao	7
James_Kopp	4	Hu_Jintao	15
Bob_Cantrell	1	Lorne_Michaels	1
Bob_Cantrell	1	Lorne_Michaels	1
Bob_Cantrell	1	Lorne_Michaels	1
Alfred_Sant	1	Herb_Ritts	1
Alfred_Sant	1	Herb_Ritts	1
Alfred_Sant	1	Herb_Ritts	1
Sue_Slavec	1	Riccardo_Muti	1
Sue_Slavec	1	Riccardo_Muti	1
Sue_Slavec	1	Riccardo_Muti	1
Rachel_Corrie	1	Zach_Pillar	1
Rachel_Corrie	1	Zach_Pillar	1
Rachel_Corrie	1	Zach_Pillar	1
Jason_Sorens	1	Makiko_Tanaka	1
Jason_Sorens	1	Makiko_Tanaka	1
Jason_Sorens	1	Makiko_Tanaka	1
Daniel_Montenegro	1	Luis_Gonzalez	1
Daniel_Montenegro	1	Luis_Gonzalez	1
Daniel_Montenegro	1	Luis_Gonzalez	1
Keith_Bogans	3	Sebastian_Saja	2
Keith_Bogans	2	Sebastian_Saja	3
Keith_Bogans	3	Sebastian_Saja	2
Barry_Ford	1	Evan_Marriott	1
Barry_Ford	1	Evan_Marriott	1
Barry_Ford	1	Evan_Marriott	1
Coleen_Rowley	1	Vicki_Zhao_Wei	2
Coleen_Rowley	1	Vicki_Zhao_Wei	1
Coleen_Rowley	1	Vicki_Zhao_Wei	1
Lester_Holt	1	Matt_Doherty	2
Lester_Holt	1	Matt_Doherty	3
Lester_Holt	1	Matt_Doherty	1
Kathy_Baker	1	Jean_Carnahan	1
Kathy_Baker	1	Jean_Carnahan	2
Kathy_Baker	1	Jean_Carnahan	1
Charles_Kartman	1	Julie_Goodenough	1
Charles_Kartman	2	Julie_Goodenough	1
Charles_Kartman	1	Julie_Goodenough	1
Ruth_Bader_Ginsburg	1	Bryan_Chui	1
Ruth_Bader_Ginsburg	1	Bryan_Chui	1
Ruth_Bader_Ginsburg	1	Bryan_Chui	1
Robert_Witt	1	Ernesto_Zedillo	2
Robert_Witt	1	Ernesto_Zedillo	1
Robert_Witt	1	Ernesto_Zedillo	1
Dan_Bartlett	1	Gloria_Gaynor	1
Dan_Bartlett	1	Gloria_Gaynor	1
Dan_Bartlett	1	Gloria_Gaynor	1
Stan_Kroenke	1	Michael_Piuze	1
Stan_Kroenke	1	Michael_Piuze	1
Stan_Kroenke	1	Michael_Piuze	1
Betsy_Coffin	1	Raquel_Welch	1
Betsy_Coffin	1	Raquel_Welch	2
Betsy_Coffin	1	Raquel_Welch	2
Iain_Anderson	1	Judy_Genshaft	1
Iain_Anderson	1	Judy_Genshaft	1
Iain_Anderson	1	Judy_Genshaft	2
Roh_Moo-hyun	22	Robert_Woody_Johnson	1
Roh_Moo-hyun	12	Robert_Woody_Johnson	1
Roh_Moo-hyun	32	Robert_Woody_Johnson	1
Toshihiko_Fukui	3	Dean_Sheremet	1
Toshihiko_Fukui	3	Dean_Sheremet	1
Toshihiko_Fukui	3	Dean_Sheremet	1
Javier_Delgado	1	Romario_Farias	1
Javier_Delgado	1	Romario_Farias	1
Javier_Delgado	1	Romario_Farias	1
Thalia	1	Hatsui_Hasuike	1
Thalia	1	Hatsui_Hasuike	1
Thalia	1	Hatsui_Hasuike	1
Franko_Simatovic	1	Osama_bin_Laden	4
Franko_Simatovic	1	Osama_bin_Laden	1
Franko_Simatovic	1	Osama_bin_Laden	4
Ludwig_Ovalle	1	Ibrahim_Haddad	1
Ludwig_Ovalle	1	Ibrahim_Haddad	1
Ludwig_Ovalle	1	Ibrahim_Haddad	1
Greg_Ostertag	2	Jim_Ryan	1
Greg_Ostertag	1	Jim_Ryan	1
Greg_Ostertag	1	Jim_Ryan	1
Ashley_Judd	1	John_Perrota	1
Ashley_Judd	1	John_Perrota	1
Ashley_Judd	1	John_Perrota	1
Erika_Reyes	1	Alexander_Lukashenko	1
Erika_Reyes	1	Alexander_Lukashenko	1
Erika_Reyes	1	Alexander_Lukashenko	1
Fujio_Cho	5	Arye_Mekel	2
Fujio_Cho	3	Arye_Mekel	2
Fujio_Cho	1	Arye_Mekel	2
Vincent_Brooks	4	John_Coomber	1
Vincent_Brooks	5	John_Coomber	1
Vincent_Brooks	5	John_Coomber	1
Klaus_Zwickel	1	Wanda_Ilene_Barzee	1
Klaus_Zwickel	1	Wanda_Ilene_Barzee	1
Klaus_Zwickel	2	Wanda_Ilene_Barzee	1
Zumrati_Juma	1	Mary_Sue_Coleman	1
Zumrati_Juma	1	Mary_Sue_Coleman	1
Zumrati_Juma	1	Mary_Sue_Coleman	1
Paul_Celluci	1	Vassilis_Xiros	1
Paul_Celluci	1	Vassilis_Xiros	1
Paul_Celluci	1	Vassilis_Xiros	1
Juan_Francisco_Palencia	1	Robert_Bonner	1
Juan_Francisco_Palencia	1	Robert_Bonner	2
Juan_Francisco_Palencia	1	Robert_Bonner	1
Laura_Flessel	1	Queen_Elizabeth_II	3
Laura_Flessel	1	Queen_Elizabeth_II	7
Laura_Flessel	1	Queen_Elizabeth_II	10
Emelie_Loit	1	George_Allen	1
Emelie_Loit	1	George_Allen	1
Emelie_Loit	1	George_Allen	1
Hillary_Clinton	9	Qazi_Afzal	1
Hillary_Clinton	12	Qazi_Afzal	1
Hillary_Clinton	6	Qazi_Afzal	1
Princess_Aiko	1	Dan_Reeves	1
Princess_Aiko	1	Dan_Reeves	1
Princess_Aiko	1	Dan_Reeves	1
Gustavo_Noboa	1	David_Leahy	2
Gustavo_Noboa	1	David_Leahy	1
Gustavo_Noboa	1	David_Leahy	1
Arnoldo_Aleman	1	Joe_DeLamielleure	1
Arnoldo_Aleman	1	Joe_DeLamielleure	1
Arnoldo_Aleman	1	Joe_DeLamielleure	1
Michael_Munoz	1	Dalia_Rabin-Pelosoff	1
Michael_Munoz	1	Dalia_Rabin-Pelosoff	1
Michael_Munoz	1	Dalia_Rabin-Pelosoff	1
Haydar_Aliyev	1	Adam_Rich	1
Haydar_Aliyev	1	Adam_Rich	1
Haydar_Aliyev	1	Adam_Rich	1
Bijan_Namdar_Zangeneh	2	Dean_Barkley	1
Bijan_Namdar_Zangeneh	2	Dean_Barkley	4
Bijan_Namdar_Zangeneh	2	Dean_Barkley	3
Matt_Braker	1	Catherine_Donkers	1
Matt_Braker	1	Catherine_Donkers	1
Matt_Braker	1	Catherine_Donkers	1
Kim_Gandy	1	Robert_Blake	7
Kim_Gandy	1	Robert_Blake	1
Kim_Gandy	1	Robert_Blake	2
Rolf_Zimmermann	1	Edward_Greenspan	1
Rolf_Zimmermann	1	Edward_Greenspan	1
Rolf_Zimmermann	1	Edward_Greenspan	1
Juan_Carlos_Ferrero	20	Lloyd_Novick	1
Juan_Carlos_Ferrero	14	Lloyd_Novick	1
Juan_Carlos_Ferrero	22	Lloyd_Novick	1
John_Stallworth	2	Mike_Gable	1
John_Stallworth	2	Mike_Gable	1
John_Stallworth	2	Mike_Gable	1
Uday_Hussein	1	Peter_Arnett	3
Uday_Hussein	1	Peter_Arnett	1
Uday_Hussein	1	Peter_Arnett	2
Martin_Scorsese	1	S_Jayakumar	2
Martin_Scorsese	6	S_Jayakumar	2
Martin_Scorsese	1	S_Jayakumar	2
Jeffrey_Scott_Postell	1	Rod_Bryden	1
Jeffrey_Scott_Postell	1	Rod_Bryden	1
Jeffrey_Scott_Postell	2	Rod_Bryden	1
Mike_Slive	1	Ranil_Wickremasinghe	1
Mike_Slive	1	Ranil_Wickremasinghe	2
Mike_Slive	1	Ranil_Wickremasinghe	1
Conchita_Martinez	2	Alan_Jackson	1
Conchita_Martinez	2	Alan_Jackson	1
Conchita_Martinez	2	Alan_Jackson	1
Rick_Bland	1	Manuel_Rosendo	1
Rick_Bland	1	Manuel_Rosendo	1
Rick_Bland	1	Manuel_Rosendo	1
Brent_Coles	1	Elaine_Stritch	1
Brent_Coles	1	Elaine_Stritch	1
Brent_Coles	1	Elaine_Stritch	1
Jim_Nochols	1	Scott_Hubbard	1
Jim_Nochols	1	Scott_Hubbard	1
Jim_Nochols	1	Scott_Hubbard	1
Ralph_Nader	1	Alicia_Hollowell	1
Ralph_Nader	1	Alicia_Hollowell	1
Ralph_Nader	1	Alicia_Hollowell	1
Stefano_Basalini	1	Russell_Coutts	1
Stefano_Basalini	1	Russell_Coutts	1
Stefano_Basalini	1	Russell_Coutts	1
Marcelo_Rios	2	Bixente_LIzarazu	1
Marcelo_Rios	3	Bixente_LIzarazu	1
Marcelo_Rios	3	Bixente_LIzarazu	1
Wang_Yi	1	Kathy_Bates	1
Wang_Yi	2	Kathy_Bates	1
Wang_Yi	2	Kathy_Bates	1
Laura_Romero	1	Janice_Goldfinger	1
Laura_Romero	1	Janice_Goldfinger	1
Laura_Romero	1	Janice_Goldfinger	1
Sami_Al-Arian	1	Megawati_Sukarnoputri	27
Sami_Al-Arian	1	Megawati_Sukarnoputri	2
Sami_Al-Arian	1	Megawati_Sukarnoputri	25
Tony_Bennett	1	Monique_Ferreira	1
Tony_Bennett	3	Monique_Ferreira	1
Tony_Bennett	1	Monique_Ferreira	1
Jeong_Se-hyun	1	Carlos_De_Abreu	1
Jeong_Se-hyun	5	Carlos_De_Abreu	1
Jeong_Se-hyun	6	Carlos_De_Abreu	1
Sergio_Garcia	1	Bill_Stapleton	1
Sergio_Garcia	1	Bill_Stapleton	1
Sergio_Garcia	1	Bill_Stapleton	1
Anna_Faris	1	Jeffrey_Jones	2
Anna_Faris	1	Jeffrey_Jones	1
Anna_Faris	1	Jeffrey_Jones	1
Judi_Patton	1	Doug_Racine	1
Judi_Patton	1	Doug_Racine	1
Judi_Patton	1	Doug_Racine	1
Clemente_de_la_Vega	1	Jayne_Yarris	1
Clemente_de_la_Vega	1	Jayne_Yarris	1
Clemente_de_la_Vega	1	Jayne_Yarris	1
Mary_McCarty	1	Queen_Noor	1
Mary_McCarty	1	Queen_Noor	1
Mary_McCarty	1	Queen_Noor	1
Serge_Tchuruk	1	Buck_Rodgers	1
Serge_Tchuruk	1	Buck_Rodgers	1
Serge_Tchuruk	1	Buck_Rodgers	1
Alfredo_Pena	1	Patricia_Garone	1
Alfredo_Pena	1	Patricia_Garone	1
Alfredo_Pena	1	Patricia_Garone	1
Chen_Liang_Yu	2	James_Cunningham	2
Chen_Liang_Yu	2	James_Cunningham	2
Chen_Liang_Yu	1	James_Cunningham	1
Harrison_Ford	3	Dan_Kellner	1
Harrison_Ford	5	Dan_Kellner	1
Harrison_Ford	7	Dan_Kellner	1
Sandra_Milo	1	Warren_Truss	1
Sandra_Milo	1	Warren_Truss	1
Sandra_Milo	1	Warren_Truss	1
Mike_Easley	1	Michael_Clarke_Duncan	1
Mike_Easley	1	Michael_Clarke_Duncan	1
Mike_Easley	1	Michael_Clarke_Duncan	1
Myung_Yang	1	Jaime_Orti	1
Myung_Yang	1	Jaime_Orti	1
Myung_Yang	1	Jaime_Orti	1
Billy_Joel	1	Steve_Rush	1
Billy_Joel	1	Steve_Rush	1
Billy_Joel	1	Steve_Rush	1
Peter_Medgyessy	1	Felicity_Huffman	1
Peter_Medgyessy	1	Felicity_Huffman	1
Peter_Medgyessy	1	Felicity_Huffman	1
Al_Cardenas	1	Emma_Watson	5
Al_Cardenas	1	Emma_Watson	5
Al_Cardenas	1	Emma_Watson	5
Kelli_White	1	Alfonso_Portillo	1
Kelli_White	2	Alfonso_Portillo	1
Kelli_White	2	Alfonso_Portillo	1
Meryl_Streep	11	Charla_Moye	1
Meryl_Streep	3	Charla_Moye	1
Meryl_Streep	10	Charla_Moye	1
Budd_Schulberg	1	Sergio_Garcia	2
Budd_Schulberg	1	Sergio_Garcia	1
Budd_Schulberg	1	Sergio_Garcia	1
Edie_Falco	1	James_Jones	1
Edie_Falco	1	James_Jones	1
Edie_Falco	1	James_Jones	2
Blythe_Hartley	1	Mehmet_Ali_Sahin	1
Blythe_Hartley	2	Mehmet_Ali_Sahin	1
Blythe_Hartley	2	Mehmet_Ali_Sahin	1
Marc_Leger	1	Bruna_Colosio	1
Marc_Leger	1	Bruna_Colosio	1
Marc_Leger	1	Bruna_Colosio	1
Tony_Clement	1	Candace_Sutton	1
Tony_Clement	1	Candace_Sutton	1
Tony_Clement	1	Candace_Sutton	1
Mel_Brooks	2	Larry_Lucchino	1
Mel_Brooks	2	Larry_Lucchino	2
Mel_Brooks	2	Larry_Lucchino	2
Pete_Rose	2	Lesley_Coppin	1
Pete_Rose	1	Lesley_Coppin	1
Pete_Rose	2	Lesley_Coppin	1
Lee_Yuan-tseh	1	Tiago_Splitter	1
Lee_Yuan-tseh	1	Tiago_Splitter	1
Lee_Yuan-tseh	1	Tiago_Splitter	1
Kirk_Douglas	1	Baz_Luhrmann	1
Kirk_Douglas	1	Baz_Luhrmann	1
Kirk_Douglas	1	Baz_Luhrmann	1
Vince_Carter	1	Christoph_Daum	1
Vince_Carter	1	Christoph_Daum	1
Vince_Carter	2	Christoph_Daum	1
Juergen_Schrempp	1	Kai-Uwe_Ricke	1
Juergen_Schrempp	1	Kai-Uwe_Ricke	1
Juergen_Schrempp	1	Kai-Uwe_Ricke	1
Martha_Bowen	1	Bill_Kollar	1
Martha_Bowen	1	Bill_Kollar	1
Martha_Bowen	2	Bill_Kollar	1
Lloyd_Mudiwa	1	Dave_Campo	3
Lloyd_Mudiwa	1	Dave_Campo	2
Lloyd_Mudiwa	1	Dave_Campo	1
Jerry_Hall	1	David_Hanson	1
Jerry_Hall	1	David_Hanson	1
Jerry_Hall	1	David_Hanson	1
Charles_Lebois	1	Paul_Tagliabue	1
Charles_Lebois	1	Paul_Tagliabue	4
Charles_Lebois	1	Paul_Tagliabue	2
Qazi_Afzal	1	Derek_Abney	1
Qazi_Afzal	1	Derek_Abney	1
Qazi_Afzal	1	Derek_Abney	1
Lindsey_Graham	1	John_Jones	1
Lindsey_Graham	2	John_Jones	1
Lindsey_Graham	2	John_Jones	1
Sidney_Kimmel	1	Alfonso_Soriano	1
Sidney_Kimmel	1	Alfonso_Soriano	1
Sidney_Kimmel	1	Alfonso_Soriano	1
Patricia_Wartusch	1	Oscar_Bolanos	1
Patricia_Wartusch	1	Oscar_Bolanos	1
Patricia_Wartusch	1	Oscar_Bolanos	1
Andy_Roddick	2	Christopher_Reeve	2
Andy_Roddick	7	Christopher_Reeve	3
Andy_Roddick	7	Christopher_Reeve	2
Richard_Fine	1	Jeong_Se-hyun	7
Richard_Fine	1	Jeong_Se-hyun	5
Richard_Fine	1	Jeong_Se-hyun	5
Sean_OKeefe	4	Tom_Ridge	17
Sean_OKeefe	4	Tom_Ridge	8
Sean_OKeefe	1	Tom_Ridge	9
McGuire_Gibson	1	Zalmay_Khalilzad	1
McGuire_Gibson	1	Zalmay_Khalilzad	1
McGuire_Gibson	1	Zalmay_Khalilzad	1
John_Leguizamo	1	Cindy_Klassen	1
John_Leguizamo	1	Cindy_Klassen	1
John_Leguizamo	1	Cindy_Klassen	1
Keanu_Reeves	6	Michael_Michele	1
Keanu_Reeves	1	Michael_Michele	1
Keanu_Reeves	5	Michael_Michele	1
James_Wallack	1	David_Nalbandian	2
James_Wallack	1	David_Nalbandian	6
James_Wallack	1	David_Nalbandian	10
Jonathan_Fine	1	Zeljko_Rebraca	1
Jonathan_Fine	1	Zeljko_Rebraca	1
Jonathan_Fine	1	Zeljko_Rebraca	1
Young_Kim	1	Charles_Mathews	2
Young_Kim	1	Charles_Mathews	1
Young_Kim	1	Charles_Mathews	1
Gorden_Tallis	1	Bill_Graham	6
Gorden_Tallis	1	Bill_Graham	3
Gorden_Tallis	1	Bill_Graham	3
Peter_Shaw	1	Supachai_Panitchpakdi	1
Peter_Shaw	1	Supachai_Panitchpakdi	1
Peter_Shaw	1	Supachai_Panitchpakdi	1
Helmut_Panke	1	Abner_Martinez	1
Helmut_Panke	1	Abner_Martinez	1
Helmut_Panke	1	Abner_Martinez	1
Vladimir_Putin	11	Evelyn_Lauder	1
Vladimir_Putin	3	Evelyn_Lauder	1
Vladimir_Putin	37	Evelyn_Lauder	1
Kitin_Munoz	1	Pamela_Anderson	4
Kitin_Munoz	1	Pamela_Anderson	3
Kitin_Munoz	1	Pamela_Anderson	1
Ali_Fallahian	1	Tom_Glavine	1
Ali_Fallahian	1	Tom_Glavine	2
Ali_Fallahian	1	Tom_Glavine	1
Roberto_Lavagna	1	Ali_Mohammed_Maher	1
Roberto_Lavagna	1	Ali_Mohammed_Maher	1
Roberto_Lavagna	1	Ali_Mohammed_Maher	1
Gene_Hackman	1	Kalid_Kaid	1
Gene_Hackman	1	Kalid_Kaid	1
Gene_Hackman	1	Kalid_Kaid	1
John_Rosa	3	Mikulas_Dzurinda	1
John_Rosa	2	Mikulas_Dzurinda	2
John_Rosa	3	Mikulas_Dzurinda	1
Hamid_Karzai	22	Jonathan_Tiomkin	1
Hamid_Karzai	4	Jonathan_Tiomkin	1
Hamid_Karzai	7	Jonathan_Tiomkin	1
Paul_Gascoigne	2	Eddie_Lucio	1
Paul_Gascoigne	2	Eddie_Lucio	1
Paul_Gascoigne	2	Eddie_Lucio	1
Steve_Pagliuca	1	Roy_Halladay	1
Steve_Pagliuca	1	Roy_Halladay	1
Steve_Pagliuca	1	Roy_Halladay	1
Poala_Suarez	1	John_Reid	3
Poala_Suarez	1	John_Reid	3
Poala_Suarez	1	John_Reid	1
Donald_Hays	1	Lina_Krasnoroutskaya	1
Donald_Hays	1	Lina_Krasnoroutskaya	2
Donald_Hays	1	Lina_Krasnoroutskaya	1
Gary_Winnick	2	Alex_Zanardi	1
Gary_Winnick	2	Alex_Zanardi	1
Gary_Winnick	2	Alex_Zanardi	1
Bob_Krueger	1	Luis_Gonzalez_Macchi	4
Bob_Krueger	1	Luis_Gonzalez_Macchi	1
Bob_Krueger	1	Luis_Gonzalez_Macchi	2
Dexter_Jackson	1	Shane_Phillips	1
Dexter_Jackson	2	Shane_Phillips	1
Dexter_Jackson	2	Shane_Phillips	1
Brooke_Shields	2	Steve_Avery	1
Brooke_Shields	1	Steve_Avery	1
Brooke_Shields	1	Steve_Avery	1
Jose_Acasuso	1	Tali_Imani	1
Jose_Acasuso	1	Tali_Imani	1
Jose_Acasuso	1	Tali_Imani	1
Gary_Stevens	1	Michael_Kostelnik	2
Gary_Stevens	1	Michael_Kostelnik	1
Gary_Stevens	1	Michael_Kostelnik	1
Gerald_Calabrese	1	Denys_Arcand	1
Gerald_Calabrese	1	Denys_Arcand	1
Gerald_Calabrese	1	Denys_Arcand	1
Alex_Holmes	1	Rick_Bland	1
Alex_Holmes	1	Rick_Bland	1
Alex_Holmes	1	Rick_Bland	1
Bob_Iger	1	Tim_Conway	1
Bob_Iger	1	Tim_Conway	2
Bob_Iger	1	Tim_Conway	2
Octavio_Lara	1	Patty_Schnyder	2
Octavio_Lara	1	Patty_Schnyder	4
Octavio_Lara	1	Patty_Schnyder	3
Ashlea_Talbot	1	Syed_Ibrahim	1
Ashlea_Talbot	1	Syed_Ibrahim	1
Ashlea_Talbot	1	Syed_Ibrahim	1
Maggie_Cheung	1	Jorge_Enrique_Jimenez	1
Maggie_Cheung	1	Jorge_Enrique_Jimenez	1
Maggie_Cheung	1	Jorge_Enrique_Jimenez	1
Teri_Garr	1	Robert_Flodquist	1
Teri_Garr	1	Robert_Flodquist	1
Teri_Garr	1	Robert_Flodquist	1
Jong_Wook_Lee	2	Emmit_Smith	2
Jong_Wook_Lee	3	Emmit_Smith	2
Jong_Wook_Lee	1	Emmit_Smith	2
Bill_Doba	1	Don_Matthews	1
Bill_Doba	1	Don_Matthews	1
Bill_Doba	1	Don_Matthews	1
Claire_De_Gryse	1	Zahir_Shah	1
Claire_De_Gryse	1	Zahir_Shah	1
Claire_De_Gryse	1	Zahir_Shah	1
Einars_Repse	1	Mehdi_Baala	1
Einars_Repse	1	Mehdi_Baala	1
Einars_Repse	1	Mehdi_Baala	1
Mike_Matthews	1	Freddy_Vasques_Kinchokpe	1
Mike_Matthews	1	Freddy_Vasques_Kinchokpe	1
Mike_Matthews	1	Freddy_Vasques_Kinchokpe	1
Edmund_Hillary	3	Marlon_Devonish	1
Edmund_Hillary	1	Marlon_Devonish	1
Edmund_Hillary	2	Marlon_Devonish	1
Fujio_Mitarai	1	Jean-Claude_Juncker	2
Fujio_Mitarai	1	Jean-Claude_Juncker	1
Fujio_Mitarai	1	Jean-Claude_Juncker	2
Kate_Moss	1	Michel_Duclos	1
Kate_Moss	1	Michel_Duclos	2
Kate_Moss	1	Michel_Duclos	1
Herta_Daeubler-Gmelin	2	Sarah_Michelle_Gellar	1
Herta_Daeubler-Gmelin	2	Sarah_Michelle_Gellar	2
Herta_Daeubler-Gmelin	1	Sarah_Michelle_Gellar	1
Joaquin_Phoenix	1	Rohinton_Mistry	1
Joaquin_Phoenix	1	Rohinton_Mistry	1
Joaquin_Phoenix	1	Rohinton_Mistry	1
Rowan_Williams	1	SJ_Twu	1
Rowan_Williams	1	SJ_Twu	1
Rowan_Williams	1	SJ_Twu	1
Scott_McClellan	2	Robin_Williams	1
Scott_McClellan	3	Robin_Williams	1
Scott_McClellan	5	Robin_Williams	1
Al_Leiter	1	Jose_Lopez_Beltran	1
